rows,alloc_time_ns,put_time_ns,run_time_ns,run_time_2_ns,get_output_time_ns,total_time_ns
10000,293595,638443,120357,85188,363554,1501137
10000,293508,597136,103793,87043,340142,1421622
10000,304019,624488,111066,80643,363873,1484089
10000,293005,571166,108499,82757,361839,1417266
10000,293042,631901,117669,82893,343229,1468734
10000,296694,555307,108392,84145,360087,1404625
10000,293977,625512,118436,81489,359120,1478534
10000,299801,577804,105592,84298,399024,1466519
10000,297556,670380,115499,83794,365923,1533152
10000,291101,555980,111915,83537,365835,1408368
10000,320801,621334,114862,85929,369217,1512143
10000,297683,564932,101532,80869,359172,1404188
10000,294047,633290,108751,85241,359905,1481234
10000,298748,574555,109668,81153,353627,1417751
10000,297158,642398,114779,79347,360706,1494388
10000,297390,562580,131367,93372,356652,1441361
10000,293611,633195,115155,85415,359938,1487314
10000,293094,566388,112718,98807,375384,1446391
10000,299918,603881,114667,85219,360655,1464340
10000,292309,569658,106021,103196,343634,1414818
10000,296336,627284,116746,88977,382944,1512287
10000,295451,533647,109705,81537,368054,1388394
10000,292724,612523,116644,88342,338346,1448579
10000,297287,565363,103531,79584,359947,1405712
10000,292144,638457,109854,82934,369187,1492576
10000,292188,560838,99841,95668,346669,1395204
10000,295959,650816,123882,83880,370016,1524553
10000,290835,543353,107480,81251,358346,1381265
10000,296941,600707,114360,79792,349394,1441194
10000,291359,540563,112347,85657,357210,1387136
10000,291185,610882,114863,84372,355175,1456477
10000,294281,540515,118398,82252,375335,1410781
10000,296822,645133,120150,83508,366196,1511809
10000,293639,545300,101953,81316,355931,1378139
10000,293292,616247,111057,85521,354839,1460956
10000,295402,549781,102615,84737,361909,1394444
10000,300379,624555,120143,83516,366506,1495099
10000,294981,551661,104563,81571,347320,1380096
10000,300832,636607,113494,82963,368821,1502717
10000,293267,558489,110793,93931,355363,1411843
10000,290907,641443,117777,80248,345471,1475846
10000,300589,551480,106762,81836,370495,1411162
10000,290454,603248,115275,86723,366070,1461770
10000,294748,558099,107128,86182,348367,1394524
10000,295260,614739,127273,82865,468857,1588994
10000,292349,552933,106315,81411,360136,1393144
10000,297389,615912,120766,82249,348272,1464588
10000,295218,572149,102009,79909,359241,1408526
10000,294090,641716,120927,86768,356062,1499563
10000,295617,587479,102638,80272,357871,1423877
10000,293786,641741,113287,81694,363127,1493635
10000,292259,569160,124088,94331,358680,1438518
10000,294132,634211,116030,79594,355806,1479773
10000,297354,582030,103021,80212,359334,1421951
10000,297488,620412,111283,86403,358640,1474226
10000,289875,578792,98249,85620,355501,1408037
10000,296352,624873,119950,84772,377700,1503647
10000,298170,555425,106585,81238,362531,1403949
10000,293415,602485,111571,84920,348745,1441136
10000,297914,546860,100203,80299,359113,1384389
10000,293365,638664,113403,92407,367318,1505157
10000,294420,578264,106917,82243,346173,1408017
10000,298678,634564,112466,83458,362507,1491673
10000,290199,570080,102786,79331,360658,1403054
10000,294120,633143,110209,87882,348228,1473582
10000,296584,575231,107716,81063,367594,1428188
10000,291033,598015,125087,82369,363545,1460049
10000,297849,580349,103352,81038,383185,1445773
10000,295073,599748,121002,80878,359648,1456349
10000,293558,587292,100141,88261,361945,1431197
10000,293531,631474,112436,86663,364228,1488332
10000,296953,565580,102489,79521,363057,1407600
10000,297372,620058,124504,84579,361858,1488371
10000,295493,602987,98687,82290,346097,1425554
10000,296644,600259,115369,85371,357226,1454869
10000,297097,539471,108913,86007,362887,1394375
10000,293818,627649,114293,84612,352964,1473336
10000,299753,572594,101340,88781,363068,1425536
10000,290763,631815,120121,84293,375386,1502378
10000,292509,559592,106699,84276,349213,1392289
10000,296435,629409,114071,83665,367771,1491351
10000,294327,559693,106320,80698,362375,1403413
10000,294424,641757,111892,84747,355839,1488659
10000,296907,561636,97678,82184,360968,1399373
10000,293788,637443,117560,84580,358959,1492330
10000,296894,549833,105397,80537,363701,1396362
10000,296010,619175,113328,81132,358508,1468153
10000,293677,559797,101932,86666,367144,1409216
10000,294441,582036,122380,87223,347775,1433855
10000,297498,577515,120847,90024,369448,1455332
10000,298692,604199,118139,82962,361214,1465206
10000,294410,566399,103167,84813,358338,1407127
10000,297843,608527,112707,85403,360454,1464934
10000,294018,557693,93234,86928,365839,1397712
10000,289428,637338,119954,81529,347360,1475609
100000,4254501,7763245,545653,474937,4216538,17254874
100000,3830084,7101604,615342,525319,3401450,15473799
100000,2956613,6222740,448174,372006,3184630,13184163
100000,3467384,5734695,434984,365997,3107259,13110319
100000,2926875,5005871,385199,352488,3236370,11906803
100000,2949918,4572616,422935,354609,3113002,11413080
100000,2873800,4384640,402075,354116,3116685,11131316
100000,2953341,4509124,402857,357390,3113477,11336189
100000,2952880,4360123,392746,356943,3113256,11175948
100000,2931234,4445025,410216,360513,3125215,11272203
100000,2951947,4301383,386757,348197,3023086,11011370
100000,2971480,4469262,412503,362268,3083223,11298736
100000,2935903,4288830,417703,363367,3075777,11081580
100000,2936587,4496266,399190,392014,3103188,11327245
100000,2948465,4342343,402039,351553,3046212,11090612
100000,2959549,4378578,411236,353901,3112986,11216250
100000,2945991,4319010,403388,347878,3057537,11073804
100000,2937458,4464695,404178,361719,3093210,11261260
100000,2941967,4371401,393754,348747,3041501,11097370
100000,2929794,4458757,409691,353702,3149827,11301771
100000,2944350,4350730,407236,349491,3086812,11138619
100000,2947441,4454531,394745,358889,3101984,11257590
100000,2934004,4358363,387720,358841,3105727,11144655
100000,2953748,4479576,408839,350157,3075484,11267804
100000,2944093,4536384,393877,352649,3048027,11275030
100000,2937795,4423631,419578,352754,3086995,11220753
100000,2941007,4631495,431028,354710,3042431,11400671
100000,2962984,4548176,399976,350525,3138064,11399725
100000,2950400,4478437,403090,349925,3076904,11258756
100000,2922185,4609278,402284,352710,3106549,11393006
100000,2931013,4383376,395104,358551,3037015,11105059
100000,2944502,4470602,404950,360555,3084419,11265028
100000,2934521,4456284,389156,348785,3115374,11244120
100000,2961461,4691249,397642,359588,3109142,11519082
100000,2920989,4454802,395953,350504,3068653,11190901
100000,2934222,4534140,418343,351954,3083881,11322540
100000,2928059,4456350,398202,350458,3064931,11198000
100000,2935895,4531956,412406,351727,3073581,11305565
100000,2937185,4572586,402274,355953,3047041,11315039
100000,2940076,4599745,420260,353993,3072351,11386425
100000,2933207,4498096,382386,354642,3031486,11199817
100000,2954989,4595465,408431,370888,3135309,11465082
100000,2928004,4423469,389343,355943,3060816,11157575
100000,2941255,4706288,407656,363156,3104688,11523043
100000,2930106,4330372,398659,349661,3085800,11094598
100000,2927479,4464200,420329,350450,3078788,11241246
100000,2925067,4384711,400371,353585,3060697,11124431
100000,2944150,4574603,424131,357377,3104805,11405066
100000,2956984,4551812,390564,357980,3045975,11303315
100000,2917505,4504042,409207,363244,3115734,11309732
100000,2945263,4427489,403488,352092,3020660,11148992
100000,2940559,4578509,406642,353515,3140096,11419321
100000,2958532,4522638,427324,376691,3052728,11337913
100000,2954087,4559857,424868,359135,3099318,11397265
100000,2926158,4365934,412363,355267,3029683,11089405
100000,2945005,4466423,408232,361416,3106623,11287699
100000,2932349,4394039,384836,356074,3077806,11145104
100000,2927987,4556290,402373,351720,3126756,11365126
100000,2942102,4358595,393058,351435,3119964,11165154
100000,2957560,4520813,412562,367814,3092899,11351648
100000,2935907,4446553,409784,351942,3052025,11196211
100000,2953824,4582814,414046,353505,3081071,11385260
100000,2936744,4302986,394781,359639,3030975,11025125
100000,2920015,4546500,398090,362780,3106499,11333884
100000,2921932,4405604,397292,360547,3052076,11137451
100000,2928098,4396687,413316,351782,3083611,11173494
100000,2930457,4430174,428156,352315,3124629,11265731
100000,2943983,4520276,415410,354017,3098369,11332055
100000,2954424,4348465,391027,369942,3064857,11128715
100000,2931493,4409775,406178,353143,3126465,11227054
100000,2941180,4440963,411348,352049,3042951,11188491
100000,2941150,4497748,421462,350140,3076727,11287227
100000,2939428,4383379,405467,351112,3030290,11109676
100000,2939506,4542188,407750,379786,3076057,11345287
100000,2937840,4545420,395023,359834,3086145,11324262
100000,2922381,4561564,415021,358630,3079978,11337574
100000,2923982,4493441,397944,363381,3034813,11213561
100000,2924732,4605171,420746,369951,3063187,11383787
100000,2925660,4511940,403854,359539,3038299,11239292
100000,2935669,7300540,719349,440346,3172708,14568612
100000,2939346,5310487,478953,438311,3121312,12288409
100000,2936089,4615832,413518,357667,3153135,11476241
100000,2930468,4411271,406026,355250,3033290,11136305
100000,2931879,4559294,413354,354971,3080793,11340291
100000,2950159,4522877,404135,353135,3056295,11286601
100000,2982195,4628787,405143,355513,3105078,11476716
100000,2947146,4678355,391740,353021,3024994,11395256
100000,2943863,4635505,415176,353145,3087500,11435189
100000,2932898,4873574,394305,357768,3097849,11656394
100000,2956908,4560917,396004,352492,3134930,11401251
100000,2933450,4815716,384832,358656,3045904,11538558
100000,2934961,4563214,400420,357722,3137375,11393692
100000,2937205,5094245,394417,355611,3034287,11815765
100000,2932905,4861964,415653,352933,3117027,11680482
100000,2935430,5234351,395378,355855,3031881,11952895
100000,2920145,4750650,394915,355972,3134337,11556019
100000,2937604,5045988,384523,348234,3020258,11736607
100000,2943761,4722465,394674,352558,3104003,11517461
100000,2940772,5016602,401448,358034,3027047,11743903
100000,2952701,4701813,408172,366514,3075894,11505094
100000,2932220,5311360,412898,381488,3065732,12103698
100000,2954745,4656143,400645,364078,3129290,11504901
100000,2927876,5093229,393618,347411,3073899,11836033
100000,2929688,4740390,409172,353179,3115822,11548251
100000,2927949,5030379,395072,359357,3115997,11828754
100000,2938404,4713540,416957,365567,3092145,11526613
100000,2941786,4889949,397790,349649,3043165,11622339
100000,2945710,4666323,408925,355977,3074668,11451603
100000,2939844,4974531,408661,360281,3041864,11725181
100000,2938448,4792239,403467,350259,3088378,11572791
100000,2933755,5066611,381380,349496,3054806,11786048
100000,2956456,4600854,398488,359429,3066221,11381448
100000,2937868,5011820,385488,348663,3121430,11805269
100000,2952653,4712635,393761,358439,3115002,11532490
100000,2944857,4870157,403962,359985,3099326,11678287
100000,2939649,4737169,413098,357917,3101077,11548910
100000,2949497,5024749,389749,357264,3043647,11764906
100000,2935537,4504334,421261,355311,3132121,11348564
100000,2933450,4650570,392022,347974,3052301,11376317
100000,2934280,4485475,399176,348502,3133464,11300897
100000,2923640,4877326,423123,352783,3068910,11645782
100000,2929836,4671477,405750,383630,3115186,11505879
100000,2945511,5389213,389252,347645,3029442,12101063
100000,2935348,4598770,414336,354752,3077850,11381056
100000,2940120,4695636,387775,353869,3047169,11424569
100000,2934665,4371629,411716,362435,3087392,11167837
100000,2938887,4603776,386824,357379,3035818,11322684
100000,2952579,4540924,405049,360920,3081357,11340829
100000,2948343,5010348,393831,352119,3036850,11741491
100000,2939637,4713994,423795,351122,3091655,11520203
100000,2944915,4987705,398590,356005,3046821,11734036
100000,2932746,4698419,400851,353707,3097651,11483374
100000,2925855,4976057,398038,358021,3042230,11700201
100000,2934327,4590760,398606,365259,3104683,11393635
100000,2917437,4726419,385320,356493,3008640,11394309
100000,2950368,4824846,405455,354041,3085840,11620550
100000,2940956,4644134,389932,344202,3042126,11361350
100000,2943972,4504838,424079,361287,3120330,11354506
100000,2925433,4303923,387974,352648,3046238,11016216
100000,2934172,4637401,412106,354537,3100347,11438563
100000,2929765,4483822,382897,349895,3075497,11221876
100000,2934916,4721259,401150,351953,3094781,11504059
100000,2956755,4482212,390930,351357,3061433,11242687
100000,2922850,4592938,416338,355501,3141756,11429383
100000,2925591,4740353,394408,355820,3026909,11443081
100000,2926402,4682960,408365,352937,3142656,11513320
100000,2945471,4916610,400325,357938,3044380,11664724
100000,2944236,4639487,399213,364516,3118954,11466406
100000,2932881,4975139,394124,366235,3018579,11686958
100000,2956036,4530976,407431,353268,3096024,11343735
100000,2927916,4579267,399649,352386,3079858,11339076
100000,2929759,4663507,420035,359918,3112727,11485946
100000,2927030,5112650,392213,349349,3060903,11842145
100000,2952689,4804837,399651,361074,3081220,11599471
100000,2928712,5147681,391997,353508,3076291,11898189
100000,2942979,4627085,413016,351983,3530877,11865940
100000,2925790,4943753,403397,352889,3087249,11713078
100000,2937621,4771141,415652,360041,3109894,11594349
100000,2945698,5123082,396730,360241,3057034,11882785
100000,2941275,4674184,398698,364717,3103446,11482320
100000,2927538,4922151,405092,356170,3048296,11659247
100000,2976749,4623566,414952,355411,3093918,11464596
100000,2933903,4752169,390118,352126,3120846,11549162
100000,2933435,4782845,407808,361868,3103110,11589066
100000,2941024,4953844,374598,380577,3066270,11716313
100000,2923612,4728859,390816,360396,3098251,11501934
100000,2937223,4976739,387893,352419,3040583,11694857
100000,2941911,4604263,408971,358980,3092284,11406409
100000,2930507,5040003,392227,348770,3078589,11790096
100000,2931435,4675703,404125,362048,3153535,11526846
100000,2925896,4827428,388798,355491,3066505,11564118
100000,2936535,4797470,409079,352450,3081607,11577141
100000,2926653,4781486,386776,350970,3030410,11476295
100000,2941561,4615062,409254,352848,3107167,11425892
100000,2924365,4776933,392672,349794,3038109,11481873
100000,2949936,4554732,407932,348664,3092627,11353891
100000,2935512,5273815,386117,356255,3081270,12032969
100000,2925470,4889242,408100,352889,3087263,11662964
100000,2926347,5333412,395233,360187,3043139,12058318
100000,2935280,4729498,410717,363315,3105459,11544269
100000,2961854,5269696,397636,349250,3073383,12051819
100000,2933714,4597679,390361,356376,3092045,11370175
100000,2942132,5291702,405100,350948,3038254,12028136
100000,2952262,4706401,415243,358722,3111521,11544149
100000,2958055,5060156,382617,362676,3042227,11805731
100000,2927897,4589391,397660,363559,3143400,11421907
100000,2936710,5097371,392830,349360,3065395,11841666
100000,2925930,4572445,414397,405389,3144822,11462983
100000,2949721,5113437,396046,355593,3069606,11884403
100000,2936715,4636412,394884,360505,3101850,11430366
100000,2941321,4845089,401612,353206,3028867,11570095
100000,2944106,4586180,392281,359846,3080643,11363056
100000,2929463,4900828,393584,352984,3035234,11612093
100000,2953874,4544722,414083,353260,3098724,11364663
100000,2951749,4865414,384119,346953,3037277,11585512
100000,2942197,4659605,417698,350340,3143645,11513485
100000,2940930,4923367,384120,354580,3045353,11648350
100000,2955211,4666305,409981,357872,3085636,11475005
100000,2924740,4674331,398691,360320,3033098,11391180
100000,2936385,4564403,411411,363446,3078905,11354550
100000,2941734,4556538,386530,358419,3087476,11330697
100000,2956870,4666614,396094,356881,3131144,11507603
100000,2927301,4739602,375735,356275,3047367,11446280
100000,2924155,4674974,406016,364004,3065102,11434251
100000,2922653,5250506,394081,348159,3072472,11987871
100000,2950025,4699947,390490,375385,3100560,11516407
100000,2953465,4822006,387715,355713,3034163,11553062
100000,2958424,4577358,401006,351463,3084184,11372435
100000,2940028,5145190,415344,350844,3039545,11890951
100000,2941681,4870418,451842,350568,3157332,11771841
100000,2944048,5174456,391976,349052,3075414,11934946
100000,2962340,4733519,403109,353259,3098574,11550801
100000,2924775,5282203,379782,358632,3044183,11989575
100000,2942039,4695071,398636,358514,3132424,11526684
100000,2927727,4986385,394274,347899,3016766,11673051
100000,2930746,4740127,414402,367557,3083993,11536825
100000,2952716,5122965,383637,359002,3022655,11840975
100000,2940124,4713188,388366,363212,3105287,11510177
100000,2937704,5254017,386893,349089,3053566,11981269
100000,2945570,4629032,396527,350860,3086140,11408129
100000,2954887,4957340,382848,364822,3075604,11735501
100000,2935369,4710045,398960,362698,3090951,11498023
100000,2945618,4570991,383552,357773,3131854,11389788
100000,2940371,4525600,413522,365574,3111843,11356910
100000,2957922,4961863,388271,356920,3059096,11724072
100000,2948810,4703362,403805,354071,3104318,11514366
100000,2938793,4830153,392129,347473,3098413,11606961
100000,2957146,4690245,396900,353005,3093062,11490358
100000,2923921,4924937,408074,356463,3027684,11641079
100000,2925498,4782457,403746,357715,3091594,11561010
100000,2927868,4783889,388981,349120,3077815,11527673
100000,2940084,4723932,428739,351639,3084423,11528817
100000,2952518,4968778,379513,346543,3022801,11670153
100000,2954628,4502193,406404,365241,3112292,11340758
100000,2955336,4978915,403027,360261,3030480,11728019
100000,2941292,4917620,393254,359881,3108008,11720055
100000,2942068,4997137,388108,348298,3089732,11765343
100000,2948012,4833540,398006,353639,3144712,11677909
100000,2927764,5165099,399859,351454,3054547,11898723
100000,2937839,4620269,414311,355017,3091676,11419112
100000,2918091,4972156,384531,352053,3044055,11670886
100000,2928600,4585616,402524,358248,3134883,11409871
100000,2930571,5222056,388103,347053,3077954,11965737
100000,2936452,4693808,438224,356181,3077257,11501922
100000,2937469,5242705,383827,353683,3109842,12027526
100000,2950245,4824887,393030,360631,3069157,11597950
100000,2953652,4983232,388417,348230,3134489,11808020
100000,2945226,4797316,407522,352880,3106497,11609441
100000,2951080,5283914,401965,354506,3093405,12084870
100000,2945454,4655250,418830,352450,3093260,11465244
100000,2925875,5125941,419270,358152,3041241,11870479
100000,2926764,4715670,398640,369195,3075307,11485576
100000,2931895,5028166,386752,359919,3039914,11746646
100000,2939228,4784542,417929,359617,3081526,11582842
100000,2951622,5010724,381102,355203,3106815,11805466
100000,2924942,4792942,431877,385970,3124120,11659851
100000,2936733,4820635,401050,352212,3028313,11538943
100000,2934108,4601959,410747,353614,3080662,11381090
100000,2949904,4859799,390679,350497,3031724,11582603
100000,2959596,4746733,410056,352838,3163653,11632876
100000,2929821,4905393,387026,357752,3047845,11627837
100000,2935240,4825218,408627,356906,3116928,11642919
100000,2962160,4857529,388570,347591,3042090,11597940
100000,2949723,4624679,413907,353728,3084763,11426800
100000,2948183,4693112,395068,350740,3029486,11416589
100000,2943042,4750314,413880,350734,3118995,11576965
100000,2946022,4787104,400033,351940,3117318,11602417
100000,2938462,4683828,397810,349607,3100463,11470170
100000,2937403,4809189,384175,361382,3033489,11525638
100000,2922793,4618549,425117,365523,3115450,11447432
100000,2945202,4888547,392611,347784,3071068,11645212
100000,2923445,4609121,424437,350527,3081606,11389136
100000,2954154,5251082,416229,360183,3055990,12037638
100000,2946050,4744317,391531,386563,3116464,11584925
100000,2940089,5078345,390652,350405,3049755,11809246
100000,2923866,4524461,417402,355144,3149354,11370227
100000,2938394,5084302,403165,357188,3042069,11825118
100000,2935952,4540288,395588,355688,3087138,11314654
100000,2934977,5213598,401179,349592,3063621,11962967
100000,2920810,4756356,409098,355131,3062451,11503846
100000,2950123,5498090,409700,351237,3053979,12263129
100000,2936608,5048987,408425,355890,3115373,11865283
100000,2944292,4892415,392224,367767,3085404,11682102
100000,2948602,4547120,407636,363850,3101706,11368914
100000,2939849,4878890,389177,349381,3058730,11616027
100000,2936240,4798847,405924,353764,3107367,11602142
100000,2952002,4788426,390115,346423,3066468,11543434
100000,2938253,4864605,399821,354298,3088752,11645729
100000,2928483,5019800,395830,353683,3026761,11724557
100000,2923373,4586061,393645,363733,3074301,11341113
100000,2926992,4949636,406800,351538,3064070,11699036
100000,2918200,4682808,410702,356289,3099658,11467657
100000,2929853,4886460,393967,351887,3040279,11602446
100000,2929570,4800249,403003,356293,3102314,11591429
100000,2939070,4802887,396112,361549,3041478,11541096
100000,2923872,4614830,405452,364333,3099755,11408242
100000,2840359,4965527,388888,356258,3046365,11597397
100000,2938808,4950304,415152,354169,3180010,11838443
100000,2955931,5092116,385564,357272,3050812,11841695
100000,2899277,4834417,410839,354741,3134903,11634177
100000,3007721,5276437,403526,369061,3050844,12107589
100000,2921053,4672860,392786,365462,3122064,11474225
100000,2945768,4974006,394808,353984,3054123,11722689
100000,2923622,4560277,412263,356636,3106102,11358900
100000,2939617,5018577,396013,354090,3038593,11746890
100000,2923412,4681805,398789,351600,3233000,11588606
100000,2942601,5173158,400149,349496,3041584,11906988
100000,3039614,4897903,404585,371880,3089031,11803013
100000,2956786,4744094,403861,353298,3068557,11526596
100000,2954558,4447200,410471,657981,3105567,11575777
100000,2929149,5114623,399770,362637,3078133,11884312
100000,2929846,4638910,403385,369971,3092358,11434470
100000,2923563,5126878,404912,372497,3036747,11864597
100000,2937859,4779170,390554,350544,3053077,11511204
100000,2953637,5157672,384798,359144,3068386,11923637
100000,2952966,4622960,414181,370192,3127415,11487714
100000,2929887,4922261,395207,353623,3032634,11633612
100000,2936562,4685287,409241,354908,3132707,11518705
100000,2960458,5051547,387827,360357,3099870,11860059
100000,2927476,4656646,406234,375464,3102282,11468102
100000,2924267,4873073,395620,353071,3026170,11572201
100000,2950471,4800305,409411,352165,3086155,11598507
100000,2938460,5151919,380791,354149,3041019,11866338
100000,2920549,4745396,403873,367249,3113572,11550639
100000,2933767,4867426,404520,365410,3063749,11634872
100000,2957908,4716163,416908,355647,3153075,11599701
100000,2947375,5022350,380897,357001,3044671,11752294
100000,2949061,4766323,415492,364988,3085079,11580943
100000,2960270,4720565,394924,365386,3088726,11529871
100000,2944691,5007567,410711,359526,3137724,11860219
100000,2933990,5401079,393658,350887,3060419,12140033
100000,2984565,4787261,409896,357607,3105773,11645102
100000,2922272,5031314,386728,367355,3024317,11731986
100000,2930085,4670683,404040,362141,3102440,11469389
100000,2883439,5016452,401374,355212,3100345,11756822
100000,2950794,4629004,421726,357253,3132744,11491521
100000,2931419,4847652,388902,353487,3067165,11588625
100000,2932620,4568134,422199,359361,3098655,11380969
100000,2940540,4934447,384868,352458,3046431,11658744
100000,2953535,4642315,396820,353835,3102741,11449246
100000,2925621,4746278,400903,359733,3065426,11497961
100000,2947995,4639194,400812,369198,3126827,11484026
100000,2925778,4872543,419142,353602,3077278,11648343
100000,2925839,4432704,411705,365759,3137986,11273993
100000,2941567,4916584,399589,359237,3123698,11740675
100000,2931148,4454077,415350,359553,3095714,11255842
100000,2938551,5059315,394296,351469,3072772,11816403
100000,2923341,4698446,408783,355784,3134356,11520710
100000,2945873,4901719,391136,356646,3044418,11639792
100000,2964119,4435683,405394,367690,3098743,11271629
100000,2931530,4847415,391131,358554,3053988,11582618
100000,2939816,4441752,398106,379312,3099325,11258311
100000,2937559,4954382,398953,352383,3130924,11774201
100000,2926564,4603596,444838,368678,3095244,11438920
100000,2963193,5265156,387213,357996,3048271,12021829
100000,2933662,4699515,403300,366284,3096691,11499452
100000,2933262,4936819,414236,358569,3104384,11747270
100000,2956453,4494279,414779,355760,3119542,11340813
100000,2956956,4910341,417953,356653,3070872,11712775
100000,2940184,4471363,413284,355532,3106649,11287012
100000,2933617,4520546,389065,353330,3065541,11262099
100000,2924779,4502904,410784,357462,3095003,11290932
100000,2939423,4745975,399839,355154,3148270,11588661
100000,2935672,4686701,409172,356437,3143048,11531030
100000,2923142,4947595,393310,363677,3115041,11742765
100000,2948767,4697031,406385,364693,3103609,11520485
100000,2937345,4868549,393710,353637,3057429,11610670
100000,2929426,4430634,407330,363864,3099878,11231132
100000,2959080,4707990,385923,368765,3070785,11492543
100000,2930906,4441298,395026,367705,3101780,11236715
100000,2941038,4717253,394480,357395,3072050,11482216
100000,2894086,4476185,399322,357850,3139839,11267282
100000,2929236,4763668,397893,355368,3050659,11496824
100000,2962086,4426352,411221,366082,3134031,11299772
100000,2941489,4634618,390768,361132,3073166,11401173
100000,2940361,4386571,406281,358566,3119018,11210797
100000,2929057,4664225,386405,364130,3077997,11421814
100000,2950661,4393560,394861,354915,3127181,11221178
100000,2937157,5458332,393162,353998,3064966,12207615
100000,2937863,4766421,399873,353461,3132888,11590506
100000,2953248,5230426,401315,355772,3098951,12039712
100000,2953225,4954732,409681,354799,3102657,11775094
100000,2954297,5151577,401598,351669,3309377,12168518
100000,2928595,4583890,406014,355988,3081525,11356012
100000,2927096,5005741,390017,354347,3062098,11739299
100000,2925252,4579356,413371,367845,3107977,11393801
100000,2940133,4976264,401978,365151,3054620,11738146
100000,2950556,4472617,402315,351715,3077665,11254868
100000,2931700,4894463,393478,350049,3077095,11646785
100000,2930296,4430166,422855,357045,3089740,11230102
100000,2935885,4838913,400655,353451,3044590,11573494
100000,2938727,4423395,406359,361252,3115494,11245227
100000,2934610,4895540,392443,352944,3034280,11609817
100000,2936342,4480411,410904,363135,3116348,11307140
100000,2938943,4699819,390460,353757,3116885,11499864
100000,2924182,4747174,391087,364210,3124092,11550745
100000,2929918,4742866,382224,349628,3065143,11469779
100000,2937437,4471120,397029,362585,3099851,11268022
100000,2933357,4617739,398823,353156,3050386,11353461
100000,2932935,4431070,412255,356353,3082753,11215366
100000,2926732,4584074,395755,368376,3173535,11448472
100000,2963988,4990618,406334,355240,3119963,11836143
100000,2953518,5067175,400178,351185,3039904,11811960
100000,2949371,4520254,407544,397511,3086993,11361673
100000,2945497,4963824,380389,353281,3117669,11760660
100000,2936259,5233075,403744,359887,3133270,12066235
100000,2946944,5402117,393481,362745,3059606,12164893
100000,2936759,4683492,402786,368093,3102967,11494097
100000,2954485,4915444,407906,355635,3039095,11672565
100000,2952447,4470053,405380,355251,3076395,11259526
100000,2939846,4884198,395697,367396,3041244,11628381
100000,2957446,4445548,408352,355677,3096944,11263967
100000,2924574,5017852,391317,347166,3065178,11746087
100000,2949451,4439306,401806,359756,3095789,11246108
100000,2946595,4744953,403550,355965,3067937,11519000
100000,2945585,4546241,415271,354263,3074938,11336298
100000,2926281,4704187,391595,360811,3043981,11426855
100000,2952061,4482236,412236,355751,3101076,11303360
100000,2932427,4800563,385670,358534,3048929,11526123
100000,2926470,4400762,418841,359352,3074575,11180000
100000,2960295,4766656,396507,352424,3048002,11523884
100000,2977280,4458208,416958,352146,3074614,11279206
100000,2937088,4835997,405281,356905,3023307,11558578
100000,2946405,4569090,416590,356914,3102043,11391042
100000,2942159,4781209,384747,351512,3077376,11537003
100000,2949443,4541750,400824,356321,3094328,11342666
100000,2934982,4782862,399549,350964,3081600,11549957
100000,2960902,4391234,415284,354621,3115323,11237364
100000,2944237,4762773,385062,352073,3052457,11496602
100000,2926685,4384861,397307,353244,3095423,11157520
100000,2927164,4742579,410140,350007,3087967,11517857
100000,2935542,4410705,410544,363089,3086855,11206735
100000,2951115,4761950,393304,351551,3134238,11592158
100000,2937868,4376283,408130,357437,3097600,11177318
100000,2943079,4972291,400118,356050,3182338,11853876
100000,2936176,5085480,400150,357126,3115115,11894047
100000,2959087,5317125,385403,355176,3041092,12057883
100000,2926462,4513295,397730,352175,3112786,11302448
100000,2932236,4860049,385425,358831,3069626,11606167
100000,2954916,4608974,403968,367128,3088485,11423471
100000,2940007,4963543,407468,351403,3063103,11725524
100000,2966410,4973952,404278,353255,3112951,11810846
100000,2934288,5048734,411131,359689,3022126,11775968
100000,2931589,4552945,389166,368515,3096583,11338798
100000,2930821,4913940,410365,355344,3079620,11690090
100000,2953447,4555982,417352,353369,3085249,11365399
100000,2935989,4854609,394503,350757,3055731,11591589
100000,2950432,4594878,419751,355947,3110264,11431272
100000,2949100,4857662,393243,355554,3077654,11633213
100000,2922381,4523633,410432,359361,3084700,11300507
100000,2937912,4891964,391239,355653,3063994,11640762
100000,3026624,4459558,400617,356761,3095706,11339266
100000,2944588,4725857,388186,352640,3040503,11451774
100000,2932972,4411706,399122,356745,3072992,11173537
100000,2939747,4878100,395482,345902,3026652,11585883
100000,2922536,4535048,394275,357916,3091187,11300962
100000,2930077,4814196,392539,357997,3042122,11536931
100000,2930020,4439148,403534,357246,3070317,11200265
100000,2935647,4944887,421157,361750,3056825,11720266
100000,3337998,5273032,396981,365315,3093232,12466558
100000,2928450,5001695,404615,355772,3074668,11765200
100000,2936924,4491644,396361,354813,3125465,11305207
100000,2939255,4849831,398527,351813,3044307,11583733
100000,2950569,4613654,403797,358624,3106650,11433294
100000,2924301,4956106,385534,352895,3048702,11667538
100000,2936569,4609603,409665,352493,3131217,11439547
100000,2939233,4873260,391186,364497,3034871,11603047
100000,2926253,4444812,422081,356302,3083161,11232609
100000,2965709,4910037,387402,361204,3076198,11700550
100000,2949534,4379820,406811,356819,3113230,11206214
100000,2954159,4795084,384673,357042,3030174,11521132
100000,2924577,4397143,396978,352265,3128565,11199528
100000,2941834,4610235,400812,352325,3071104,11376310
100000,2941994,4375956,412789,355915,3112584,11199238
